,time,open,high,low,close,volume
0,1650931200000,3008.1,3041.1,3007.2,3011.2,81633602.1331
1,1650934800000,3011.2,3016.7,3003.1,3004.0,39256188.0597
2,1650938400000,3004.0,3007.9,2986.3,2999.0,67024984.9982
3,1650942000000,2999.0,3006.1,2997.2,3002.0,32666227.493
4,1650945600000,3002.0,3012.9,2996.7,3006.8,63970460.8748
5,1650949200000,3006.8,3014.7,3002.0,3005.3,38554372.5796
6,1650952800000,3005.3,3007.4,2992.1,2996.9,44468529.0502
7,1650956400000,2996.9,3010.8,2978.0,3004.0,75959968.7419
8,1650960000000,3004.0,3022.2,2992.8,3000.2,49876865.8843
9,1650963600000,3000.2,3002.0,2990.1,2995.3,31346275.4867
10,1650967200000,2995.3,3001.9,2991.7,2994.6,19941933.4103
11,1650970800000,2994.6,3010.3,2985.0,3003.1,41407598.6695
12,1650974400000,3003.1,3012.4,2975.0,2978.6,78527519.2122
13,1650978000000,2978.6,2985.3,2941.4,2942.5,214363909.2175
14,1650981600000,2942.5,2945.5,2893.0,2895.2,182979902.0288
15,1650985200000,2895.2,2909.7,2853.3,2859.8,166282055.9674
16,1650988800000,2859.8,2885.9,2836.0,2882.3,168587760.8134
17,1650992400000,2882.3,2882.3,2844.3,2860.5,118012966.9081
18,1650996000000,2860.5,2869.0,2846.0,2856.7,76160594.9305
19,1650999600000,2856.7,2862.6,2809.0,2840.7,150476960.8382
20,1651003200000,2840.9,2855.5,2798.4,2829.7,178088471.7389
21,1651006800000,2829.7,2848.2,2820.2,2840.6,61426278.477
22,1651010400000,2840.6,2845.8,2818.7,2820.7,47646214.1944
23,1651014000000,2820.7,2824.3,2765.0,2808.9,146768336.0207
24,1651017600000,2808.9,2824.8,2793.0,2815.0,77480239.5295
25,1651021200000,2815.0,2838.0,2813.2,2836.3,64735058.2463
26,1651024800000,2836.3,2840.5,2829.1,2837.3,30053705.7943
27,1651028400000,2837.3,2844.0,2828.4,2835.9,28838588.6692
28,1651032000000,2835.9,2848.6,2831.3,2842.5,23864562.3076
29,1651035600000,2842.5,2857.8,2840.5,2844.1,38012690.6792
30,1651039200000,2844.1,2874.0,2842.6,2868.9,59801531.6815
31,1651042800000,2868.9,2889.4,2865.9,2889.4,74123575.7616
32,1651046400000,2890.0,2913.9,2862.9,2886.3,194653727.954
33,1651050000000,2886.3,2907.2,2874.1,2899.5,176322664.7758
34,1651053600000,2899.5,2904.8,2888.8,2897.8,41889734.8987
35,1651057200000,2897.8,2898.4,2860.0,2884.5,98363533.5006
36,1651060800000,2884.5,2896.4,2863.6,2866.8,98334461.7834
37,1651064400000,2866.7,2919.8,2855.8,2905.4,144520636.9641
38,1651068000000,2905.4,2909.9,2818.5,2843.5,206027096.6067
39,1651071600000,2843.6,2879.7,2834.2,2865.4,132491121.9006
40,1651075200000,2865.4,2897.2,2855.5,2881.7,94333574.0895
41,1651078800000,2881.7,2889.5,2858.5,2873.1,68178181.7351
42,1651082400000,2873.1,2878.0,2845.0,2848.4,34831257.5407
43,1651086000000,2848.4,2860.9,2837.5,2852.9,85826803.1038
44,1651089600000,2852.9,2884.4,2850.4,2865.1,86784630.8427
45,1651093200000,2865.1,2902.2,2863.0,2887.7,91119543.2377
46,1651096800000,2887.7,2892.4,2873.3,2875.7,35647503.3533
47,1651100400000,2875.7,2898.5,2874.2,2889.4,44819991.808
48,1651104000000,2889.4,2900.5,2880.2,2894.8,47302962.6502
49,1651107600000,2894.8,2915.9,2867.8,2877.0,59847998.6567
50,1651111200000,2877.0,2899.9,2871.8,2896.3,33576598.789
51,1651114800000,2896.3,2899.9,2882.0,2883.9,32209502.8009
52,1651118400000,2883.9,2893.8,2879.4,2892.0,18978720.4414
53,1651122000000,2892.0,2895.0,2874.2,2881.9,31763476.2732
54,1651125600000,2881.9,2891.0,2877.1,2885.8,37151870.6417
55,1651129200000,2885.8,2939.2,2879.4,2900.3,145729671.669
56,1651132800000,2900.3,2946.2,2900.1,2930.9,162734570.9796
57,1651136400000,2930.9,2951.5,2930.9,2941.3,101250068.5735
58,1651140000000,2941.3,2943.7,2923.1,2930.3,62836826.115
59,1651143600000,2930.3,2938.3,2925.1,2928.9,31785042.5666
60,1651147200000,2928.9,2936.9,2908.9,2914.9,82467130.3171
61,1651150800000,2914.9,2917.1,2868.1,2870.2,184603016.3648
62,1651154400000,2870.2,2888.0,2854.8,2879.4,131423040.7591
63,1651158000000,2879.4,2954.8,2865.3,2890.0,341717678.6157
64,1651161600000,2890.0,2940.3,2875.8,2936.4,164315382.0562
65,1651165200000,2936.7,2972.8,2925.9,2972.1,192912020.0065
66,1651168800000,2972.2,2982.1,2959.7,2964.5,113859199.2632
67,1651172400000,2964.5,2979.5,2942.9,2949.6,93620978.7873
68,1651176000000,2949.6,2973.4,2929.2,2949.2,128907216.1998
69,1651179600000,2949.2,2956.4,2921.3,2936.5,48177801.7778
70,1651183200000,2936.5,2938.6,2908.7,2921.4,50070406.2837
